review_id,location_id,reviewer_name,rating,review_text,created_at
REV-00824,LOC-005,Stephen R.,3,The dentist was straightforward.,2026-04-22
REV-00825,LOC-005,Deborah Q.,1,Poor attention to detail.,2026-03-22
REV-00826,LOC-005,Jacob M.,1,Very disappointed overall.,2026-07-20
REV-00827,LOC-005,Ryan J.,4,They go above and beyond for patients. Highly professional and trustworthy.,2026-02-03
REV-00828,LOC-005,Gregory O.,2,The office was messy.,2026-07-11
REV-00829,LOC-005,Brandon W.,4,They really care about patient comfort.,2025-10-17
REV-00830,LOC-005,Jennifer F.,5,The dentist really knows their stuff. I feel confident in my dental health now.,2026-06-07
REV-00831,LOC-005,Andrew K.,5,Great preventative care approach. Outstanding service and expertise. Love coming here for my cleanings.,2026-04-21
REV-00832,LOC-005,Karen D.,4,Dr. is very knowledgeable and caring.,2026-08-21
REV-00833,LOC-005,Deborah X.,5,"Professional, friendly, and efficient. Best decision switching to this practice.",2026-08-28
REV-00834,LOC-005,Justin M.,5,Great follow-up care and support.,2026-05-20
REV-00835,LOC-005,Christopher F.,4,The appointment was right on time. Dr. did an amazing job with my crown.,2025-09-23
REV-00836,LOC-005,Kenneth U.,5,I've been a patient for years and never disappointed. I feel confident in my dental health now.,2026-08-31
REV-00837,LOC-005,James T.,5,Great preventative care approach.,2025-12-02
REV-00838,LOC-005,James T.,5,I've recommended them to everyone. Very comfortable and relaxing environment.,2026-01-08
REV-00839,LOC-005,Jacob C.,5,Very thorough and always professional. Outstanding service and expertise. They explain everything before doing it.,2026-05-11
REV-00840,LOC-005,Margaret T.,5,Dentist really cares about your teeth.,2026-07-05
REV-00841,LOC-005,Linda E.,5,Very clean facilities and modern equipment.,2026-07-19
REV-00842,LOC-005,David V.,4,Very impressed with the quality of care.,2025-09-29
REV-00843,LOC-005,Robert D.,3,Typical pricing for the area. The dentist did their job well.,2026-06-23
REV-00844,LOC-005,Kenneth T.,1,I'll seek care elsewhere.,2026-04-02
REV-00845,LOC-005,Brandon L.,4,Outstanding service and expertise.,2026-08-05
REV-00846,LOC-005,Timothy C.,5,The dentist really knows their stuff. I trust them completely with my teeth.,2025-09-19
REV-00847,LOC-005,Nicholas E.,3,Office was reasonably busy.,2026-04-07
REV-00848,LOC-005,Jeffrey Q.,4,"Clean, comfortable, and welcoming. Best decision switching to this practice.",2025-11-02
REV-00849,LOC-005,Anna X.,4,Great attention to detail.,2025-12-17
REV-00850,LOC-005,Dylan T.,5,The dentist is truly the best.,2026-07-20
REV-00851,LOC-005,Anna T.,5,Very modern technology and techniques. Top-notch professionalism. Best decision switching to this practice.,2026-08-28
REV-00852,LOC-005,Frank P.,2,The hygienist was rough. Staff seemed annoyed with me.,2026-03-01
REV-00853,LOC-005,Mark A.,4,Great experience and fair pricing.,2026-05-11
REV-00854,LOC-005,Jeffrey B.,5,Dr. is very knowledgeable and caring. Very thorough cleaning and exam. Beautiful smiles are made here.,2025-10-31
REV-00855,LOC-005,Dylan J.,5,The team puts you at ease right away. Dr. and the team made me feel very comfortable. Great preventative care approach.,2026-02-18
REV-00856,LOC-005,Justin K.,4,The receptionist was so helpful. Very caring and competent team.,2026-01-09
REV-00857,LOC-005,Scott T.,5,Would give them more than 5 stars if possible. Dr. is truly passionate about his work.,2025-09-04
REV-00858,LOC-005,Brenda V.,3,Typical pricing for the area.,2025-09-15
REV-00859,LOC-005,Barbara P.,2,Not professional at all.,2026-05-04
REV-00860,LOC-005,Emily Q.,4,They go above and beyond for patients. They explain everything before doing it.,2025-11-19
REV-00861,LOC-006,Michael G.,5,Very modern technology and techniques. Outstanding results and great communication. The hygienist was very skilled.,2026-02-01
REV-00862,LOC-006,Margaret A.,4,Dr. explained everything clearly and answered all questions. The appointment was right on time.,2026-06-23
REV-00863,LOC-006,Anna T.,1,I left feeling frustrated. The service was inadequate. Felt like they were just trying to upsell.,2026-02-21
REV-00864,LOC-006,Brian W.,5,I've been a patient for years and never disappointed.,2026-03-19
REV-00865,LOC-006,Paul L.,5,I've recommended them to everyone.,2025-09-17
REV-00866,LOC-006,Kevin F.,3,Front desk staff was efficient. They follow established protocols.,2026-04-20
REV-00867,LOC-006,Karen O.,5,Great preventative care approach.,2025-10-28
REV-00868,LOC-006,Mark K.,5,Very caring and competent team. The appointment was right on time.,2026-05-18
REV-00869,LOC-006,Joseph Q.,4,The dentist really knows their stuff. Very impressed with the quality of care.,2026-05-06
REV-00870,LOC-006,David O.,1,Staff seemed annoyed with me.,2026-08-13
REV-00871,LOC-006,Ashley B.,4,Excellent dental care and very professional staff.,2026-03-18
REV-00872,LOC-006,Cynthia B.,3,Typical pricing for the area.,2026-08-18
REV-00873,LOC-006,Michelle G.,5,I've been a patient for years and never disappointed. The dentist was thorough and really listened to my concerns. Very thorough cleaning and exam.,2025-10-23
REV-00874,LOC-006,Joshua E.,5,Very modern technology and techniques. Best preventative dental team around. Dr. is very knowledgeable and caring.,2025-12-08
REV-00875,LOC-006,Angela D.,5,Outstanding results and great communication.,2025-11-20
REV-00876,LOC-006,Kenneth S.,5,Very modern technology and techniques. They treated me like family. Very impressed with the quality of care.,2025-12-15
REV-00877,LOC-006,Jacob B.,5,Would give them more than 5 stars if possible. Very comfortable and relaxing environment.,2026-01-04
REV-00878,LOC-006,Robert C.,5,Very clean facilities and modern equipment. Great attention to detail. The best option for family dentistry.,2025-11-06
REV-00879,LOC-006,George G.,5,I feel confident in my dental health now. They made my anxiety go away. I've been a patient for years and never disappointed.,2026-04-07
REV-00880,LOC-006,Scott E.,4,They go above and beyond for patients.,2026-09-01
REV-00881,LOC-006,Ashley V.,4,The hygienist was so gentle and thorough. Outstanding service and expertise.,2025-10-18
REV-00882,LOC-006,Steven E.,4,Very thorough and always professional. Excellent communication throughout.,2026-07-27
REV-00883,LOC-006,Sophia V.,5,Dr. is truly passionate about his work. They really care about patient comfort.,2026-07-13
REV-00884,LOC-006,Jennifer C.,4,Outstanding service and expertise. Great facility with amazing staff.,2026-02-17
REV-00885,LOC-006,Kenneth Y.,5,They go above and beyond for patients. Highly professional and trustworthy.,2026-05-02
REV-00886,LOC-006,Nancy M.,5,Exceptional dental care every single time.,2026-02-26
REV-00887,LOC-006,Kevin R.,4,Outstanding results and great communication. Best dental experience I've had.,2026-09-01
REV-00888,LOC-006,Justin F.,5,Very competent and thorough work. Loved the friendly atmosphere.,2026-04-25
REV-00889,LOC-006,Sharon S.,5,Very thorough cleaning and exam. The staff really cares about your comfort.,2026-05-05
REV-00890,LOC-006,Alexander V.,5,Everything went smoothly and painlessly.,2026-02-23
REV-00891,LOC-006,Michelle R.,4,Would definitely return and refer friends. They go above and beyond for patients.,2025-10-10
REV-00892,LOC-006,Stephanie C.,3,I got in and out on time.,2025-10-20
REV-00893,LOC-006,Gregory V.,5,Great follow-up care and support. The dentist really knows their stuff. I've recommended them to everyone.,2026-07-04
REV-00894,LOC-006,Christopher V.,5,Excellent dental care and very professional staff.,2025-10-02
REV-00895,LOC-006,Elizabeth G.,5,The best option for family dentistry. I feel confident in my dental health now.,2025-11-16
REV-00896,LOC-006,Sharon W.,3,They document everything carefully. I got in and out on time.,2026-08-15
REV-00897,LOC-006,Stephanie E.,1,Very disappointed with the service. I had a bad experience. Not worth the money.,2026-02-24
REV-00898,LOC-006,Angela D.,5,Very clean facilities and modern equipment. Excellent dental care and very professional staff. Outstanding results and great communication.,2026-01-29
REV-00899,LOC-006,Sophia S.,3,No complications during the visit.,2026-01-23
REV-00900,LOC-006,Sharon R.,4,Never felt rushed during my appointment. Great follow-up care and support.,2026-03-21
REV-00901,LOC-006,Emma M.,4,Super friendly reception and fast service. Best dentist in the area!,2025-12-18
REV-00902,LOC-006,Makayla E.,3,Office was reasonably busy.,2026-03-04
REV-00903,LOC-006,Alexander N.,5,The dentist was thorough and really listened to my concerns. Very impressed with the quality of care. Great facility with amazing staff.,2025-11-08
REV-00904,LOC-006,Brenda F.,5,Beautiful smiles are made here. Outstanding service and expertise. Very clean and well-organized office.,2025-11-09
REV-00905,LOC-006,Steven F.,5,I feel confident in my dental health now. The best option for family dentistry. They made my anxiety go away.,2026-04-21
REV-00906,LOC-006,Joshua N.,5,I've recommended them to everyone. Very competent and thorough work. Very caring and competent team.,2026-04-06
REV-00907,LOC-006,Scott P.,5,Highly recommend this practice!,2026-06-07
REV-00908,LOC-006,Shirley Y.,5,"The dentist is truly the best. Professional, friendly, and efficient. Very impressed with the quality of care.",2026-08-27
REV-00909,LOC-006,Samuel C.,5,They treat you with respect.,2026-01-22
REV-00910,LOC-006,Samuel B.,5,Best dental experience I've had. Very comfortable and relaxing environment. I've been a patient for years and never disappointed.,2026-01-04
REV-00911,LOC-006,Gary Q.,5,Very thorough and always professional.,2026-02-23
REV-00912,LOC-006,Sandra J.,5,Beautiful smiles are made here. They made my anxiety go away.,2026-04-29
REV-00913,LOC-006,Frank P.,5,The receptionist was so helpful. Top-notch professionalism. I felt well taken care of during my visit.,2025-11-25
REV-00914,LOC-006,Brenda A.,5,Great experience and fair pricing.,2026-06-24
REV-00915,LOC-006,Lisa Z.,5,Very caring and competent team.,2026-01-25
REV-00916,LOC-006,Thomas T.,5,Outstanding patient care experience. Dr. is very gentle and patient. Dr. and the team made me feel very comfortable.,2026-01-21
REV-00917,LOC-006,Laura L.,2,Terrible communication.,2025-11-29
REV-00918,LOC-006,Shirley B.,5,Very competent and thorough work. Great facility with amazing staff. They really care about patient comfort.,2025-11-29
REV-00919,LOC-006,Susan P.,1,The staff didn't seem to care.,2026-02-23
REV-00920,LOC-006,Samantha F.,4,Best preventative dental team around.,2026-03-31
REV-00921,LOC-006,Thomas B.,5,Very clean facilities and modern equipment. Top-notch professionalism.,2025-12-17
REV-00922,LOC-006,Larry H.,5,The receptionist was so helpful. Very thorough and always professional.,2025-11-25
REV-00923,LOC-006,Christopher Q.,4,Very thorough and always professional. Top-notch professionalism.,2026-03-14
REV-00924,LOC-006,Shirley V.,5,Great follow-up care and support. Very modern technology and techniques.,2026-04-11
REV-00925,LOC-006,George I.,5,They made my anxiety go away. The staff really cares about your comfort. They treated me like family.,2025-09-22
REV-00926,LOC-006,Marcus X.,4,Dr. is truly passionate about his work. They go above and beyond for patients.,2026-01-15
REV-00927,LOC-006,Brenda V.,4,They treat you with respect.,2026-01-02
REV-00928,LOC-006,Marcus A.,1,Poor attention to detail. Very disappointed with the service.,2026-08-20
REV-00929,LOC-006,Nancy V.,5,Best decision switching to this practice.,2025-10-05
REV-00930,LOC-006,David A.,5,Very attentive to my dental health. Dr. is very gentle and patient. Best dentist in the area!,2026-04-17
REV-00931,LOC-006,Katie E.,5,The team puts you at ease right away. Dr. is very knowledgeable and caring. Love coming here for my cleanings.,2026-07-15
REV-00932,LOC-006,Sophia F.,4,Would definitely return and refer friends.,2026-03-12
REV-00933,LOC-006,Ryan W.,5,Best dental experience I've had. Outstanding service and expertise. Outstanding patient care experience.,2026-01-08
REV-00934,LOC-006,Lisa I.,4,Dr. is very gentle and patient. Dr. did an amazing job with my crown.,2026-08-08
REV-00935,LOC-006,Carol F.,5,I felt well taken care of during my visit. Top-notch professionalism.,2025-10-02
REV-00936,LOC-006,Matthew U.,5,Dr. is truly passionate about his work.,2026-04-14
REV-00937,LOC-006,Jacob W.,5,The staff really cares about your comfort. The team puts you at ease right away. Great attention to detail.,2026-05-10
REV-00938,LOC-006,Anna X.,5,Best dental experience I've had.,2026-01-11
REV-00939,LOC-006,Susan U.,4,I've recommended them to everyone.,2026-01-07
REV-00940,LOC-006,Joshua E.,5,The best option for family dentistry.,2026-07-25
REV-00941,LOC-006,Eric P.,5,Excellent dental care and very professional staff. Exceptional dental care every single time.,2026-08-25
REV-00942,LOC-006,James M.,5,Dr. explained everything clearly and answered all questions. Very comfortable and relaxing environment. I have no cavities thanks to their care.,2026-04-12
REV-00943,LOC-006,Angela K.,4,Dr. is very knowledgeable and caring. The hygienist was very skilled.,2026-08-19
REV-00944,LOC-006,Ronald R.,5,Love coming here for my cleanings.,2026-08-16
REV-00945,LOC-006,Matthew R.,5,Great experience and fair pricing. Great preventative care approach.,2026-02-22
REV-00946,LOC-006,Deborah D.,1,I wasn't happy with the results. The receptionist was rude. Disappointing from start to finish.,2025-09-21
REV-00947,LOC-006,Mark E.,4,"Professional, friendly, and efficient. Best preventative dental team around.",2026-07-20
REV-00948,LOC-006,William Z.,5,Very competent and thorough work. Great facility with amazing staff. The best option for family dentistry.,2025-09-19
REV-00949,LOC-006,Michael B.,4,The hygienist was very skilled. I feel confident in my dental health now.,2026-06-04
REV-00950,LOC-006,Anna Z.,5,The staff is so friendly and welcoming. Never felt rushed during my appointment. Dr. is very knowledgeable and caring.,2026-02-21
REV-00951,LOC-006,Brandon H.,4,The hygienist was very skilled. The appointment was right on time.,2026-08-01
REV-00952,LOC-006,Sarah A.,5,Great facility with amazing staff.,2025-10-07
REV-00953,LOC-006,Sophia U.,2,The appointment was overbooked.,2026-04-30
REV-00954,LOC-006,Gary T.,5,Very clean facilities and modern equipment. I've been a patient for years and never disappointed. The hygienist was so gentle and thorough.,2025-11-06
REV-00955,LOC-006,Thomas P.,3,Typical dental office experience.,2025-11-27
REV-00956,LOC-007,Ryan K.,4,Dr. explained everything clearly and answered all questions.,2026-07-02
REV-00957,LOC-007,Anna Y.,5,Very comfortable and relaxing environment.,2026-08-14
REV-00958,LOC-007,Rebecca F.,5,Dr. explained everything clearly and answered all questions. Dr. is very knowledgeable and caring.,2025-09-24
REV-00959,LOC-007,Brandon B.,5,Best preventative dental team around.,2026-08-23
REV-00960,LOC-007,Richard A.,5,Great follow-up care and support. Dr. did an amazing job with my crown. The dentist was thorough and really listened to my concerns.,2025-11-08
REV-00961,LOC-007,Nicholas W.,5,Very attentive to my dental health.,2025-09-04
REV-00962,LOC-007,Matthew T.,5,They treated me like family. They treat you with respect. I feel confident in my dental health now.,2025-11-04
REV-00963,LOC-007,Karen U.,5,I've recommended them to everyone.,2026-08-21
REV-00964,LOC-007,Patricia Q.,5,Outstanding results and great communication.,2026-02-02
REV-00965,LOC-007,Alexander G.,5,Very caring and competent team. I have no cavities thanks to their care. They go above and beyond for patients.,2025-10-19
REV-00966,LOC-007,Nicholas P.,5,The appointment was right on time.,2026-01-20
REV-00967,LOC-007,Kenneth G.,5,Very clean facilities and modern equipment.,2025-11-30
REV-00968,LOC-007,Larry F.,5,Outstanding service and expertise. The staff is so friendly and welcoming. Great attention to detail.,2026-04-11
REV-00969,LOC-007,Jacob S.,4,Exceptional dental care every single time. Would definitely return and refer friends. Couldn't tell what the office looked like before going.,2025-11-20
REV-00970,LOC-007,Thomas K.,5,The dentist really knows their stuff.,2026-06-24
REV-00971,LOC-007,Lisa P.,5,They explain everything before doing it. Great preventative care approach. Great follow-up care and support.,2025-12-26
REV-00972,LOC-007,Gary F.,5,Very impressed with the quality of care. The team puts you at ease right away.,2026-06-27
REV-00973,LOC-007,Elizabeth K.,5,Best dentist in the area! They made my anxiety go away.,2026-03-18
REV-00974,LOC-007,Cynthia O.,5,I felt well taken care of during my visit. Outstanding patient care experience. Super friendly reception and fast service.,2025-11-05
REV-00975,LOC-007,Samantha T.,5,I have no cavities thanks to their care. Great experience and fair pricing.,2026-04-03
REV-00976,LOC-007,Eric G.,5,Excellent communication throughout. Love coming here for my cleanings. They explain everything before doing it.,2025-11-27
REV-00977,LOC-007,Donna H.,5,Outstanding patient care experience. Dr. and the team made me feel very comfortable.,2026-06-30
REV-00978,LOC-007,James N.,5,The appointment was right on time.,2026-02-15
REV-00979,LOC-007,Jason P.,5,Very caring and competent team. Highly recommend this practice!,2025-09-23
REV-00980,LOC-007,Dylan X.,3,No problems with the work done. The dentist was straightforward. The photos online are years out of date.,2026-08-23
REV-00981,LOC-007,Gregory C.,2,The exam felt rushed.,2026-03-28
REV-00982,LOC-007,Brandon A.,5,Dr. did an amazing job with my crown. Outstanding service and expertise.,2025-09-09
REV-00983,LOC-007,Melissa U.,5,Never felt rushed during my appointment.,2026-04-21
REV-00984,LOC-007,Dylan K.,4,Best dental experience I've had.,2026-04-26
REV-00985,LOC-007,Donald Z.,5,They treated me like family. Very comfortable and relaxing environment.,2026-05-30
REV-00986,LOC-007,Marcus L.,5,I felt well taken care of during my visit. Exceptional dental care every single time.,2026-08-17
REV-00987,LOC-007,Matthew U.,5,They go above and beyond for patients. The staff is so friendly and welcoming.,2025-09-27
REV-00988,LOC-007,Paul R.,4,Super friendly reception and fast service.,2026-06-14
REV-00989,LOC-007,Joshua Q.,4,I have no cavities thanks to their care.,2025-10-29
REV-00990,LOC-007,Laura P.,5,Dr. explained everything clearly and answered all questions.,2026-08-15
REV-00991,LOC-007,Marcus R.,5,Very thorough and always professional.,2026-05-15
REV-00992,LOC-007,Gary C.,5,Dr. explained everything clearly and answered all questions. Best dentist in the area!,2026-01-28
REV-00993,LOC-007,Lisa D.,5,Very attentive to my dental health.,2025-10-12
REV-00994,LOC-007,Stephen U.,5,Very impressed with the quality of care. I've recommended them to everyone. The appointment was right on time.,2025-11-24
REV-00995,LOC-007,Jacob X.,5,Very comfortable and relaxing environment. Fantastic team and great results. Very thorough and always professional.,2025-09-12
REV-00996,LOC-007,Stephen U.,5,Dr. explained everything clearly and answered all questions. Couldn't tell what the office looked like before going.,2026-07-28
REV-00997,LOC-007,Sophia Q.,5,The dentist really knows their stuff. Great facility with amazing staff.,2026-02-19
REV-00998,LOC-007,Carol H.,5,Fantastic team and great results. I've been a patient for years and never disappointed.,2026-06-08
REV-00999,LOC-007,Gary F.,5,Very clean facilities and modern equipment. Very impressed with the quality of care.,2026-05-06
REV-01000,LOC-007,Makayla Z.,2,The cleaning was incomplete. The service was inadequate.,2026-07-14
REV-01001,LOC-007,Anna E.,5,The staff is so friendly and welcoming.,2025-11-18
REV-01002,LOC-007,David V.,5,Very thorough cleaning and exam.,2026-04-14
REV-01003,LOC-007,Daniel R.,1,Not impressed with the service.,2026-02-10
REV-01004,LOC-007,Christopher O.,5,Never felt rushed during my appointment.,2026-02-02
REV-01005,LOC-007,Sandra P.,5,"Very comfortable and relaxing environment. Very caring and competent team. Clean, comfortable, and welcoming.",2026-02-11
REV-01006,LOC-007,Jacob K.,1,Terrible communication. Very frustrating experience. Very poor experience.,2026-01-27
REV-01007,LOC-007,Thomas J.,5,The staff is so friendly and welcoming. Super friendly reception and fast service.,2026-08-19
REV-01008,LOC-007,Michelle B.,5,I feel confident in my dental health now.,2025-09-13
REV-01009,LOC-007,Richard R.,4,Outstanding patient care experience.,2026-07-09
REV-01010,LOC-007,Eric K.,4,Exceptional dental care every single time.,2026-04-17
REV-01011,LOC-007,Ryan L.,5,Very professional and caring dentists.,2026-07-06
REV-01012,LOC-007,Emma C.,5,The entire team is excellent. I've been a patient for years and never disappointed.,2026-03-17
REV-01013,LOC-007,Ryan X.,4,Beautiful smiles are made here. Best preventative dental team around.,2025-12-20
REV-01014,LOC-007,Shirley K.,5,Love coming here for my cleanings. Very impressed with the quality of care. Very thorough cleaning and exam.,2026-04-01
REV-01015,LOC-007,Joshua N.,2,The dentist rushed through my exam. Very disappointed with the service.,2025-10-04
REV-01016,LOC-007,Sandra R.,5,Super friendly reception and fast service. Great preventative care approach. They really care about patient comfort.,2025-11-29
REV-01017,LOC-007,Cynthia H.,5,The receptionist was so helpful. I've recommended them to everyone.,2026-05-10
REV-01018,LOC-007,Samantha U.,4,Top-notch professionalism.,2025-09-14
REV-01019,LOC-007,Dylan U.,5,Very attentive to my dental health. Beautiful smiles are made here. Everything went smoothly and painlessly.,2026-04-30
REV-01020,LOC-007,Ronald S.,5,I've recommended them to everyone. Dr. explained everything clearly and answered all questions.,2026-01-04
REV-01021,LOC-007,Anna A.,5,Very thorough and always professional. Dr. is very knowledgeable and caring.,2026-05-05
REV-01022,LOC-007,Dylan E.,5,Very impressed with the quality of care.,2026-01-11
REV-01023,LOC-007,Angela B.,5,Very professional and caring dentists. Beautiful smiles are made here.,2026-03-02
REV-01024,LOC-007,Linda Y.,5,Best dental experience I've had. Exceptional dental care every single time. Best dentist in the area!,2026-01-27
REV-01025,LOC-007,Brian V.,5,Very comfortable and relaxing environment.,2025-10-19
REV-01026,LOC-007,Christopher A.,5,Very professional and caring dentists. The hygienist was so gentle and thorough. The hygienist was very skilled.,2026-02-02
REV-01027,LOC-007,Daniel D.,5,Great facility with amazing staff. They explain everything before doing it.,2025-11-10
REV-01028,LOC-007,Emma T.,5,Best dentist in the area!,2025-12-21
REV-01029,LOC-007,Lisa D.,3,The hygienist did a standard cleaning.,2026-08-20
REV-01030,LOC-007,Barbara O.,2,The exam felt rushed. The receptionist was rude.,2025-11-07
REV-01031,LOC-007,Steven E.,5,Everything went smoothly and painlessly. The receptionist was so helpful. The photos online are years out of date.,2026-07-03
REV-01032,LOC-007,Charles C.,5,I've been a patient for years and never disappointed.,2026-08-22
REV-01033,LOC-007,Sharon B.,4,Best dental experience I've had. Website photos must be from a long time ago.,2026-04-06
REV-01034,LOC-007,Andrew B.,5,Exceptional dental care every single time. I felt well taken care of during my visit. Very thorough and always professional.,2025-12-10
REV-01035,LOC-007,Katie G.,5,The hygienist was so gentle and thorough.,2025-10-04
REV-01036,LOC-007,Karen E.,2,Terrible communication.,2026-06-28
REV-01037,LOC-007,Samuel H.,2,The exam felt rushed. Felt like they were just trying to upsell.,2026-01-21
REV-01038,LOC-007,Mark J.,5,Dr. and the team made me feel very comfortable.,2026-05-17
REV-01039,LOC-007,Jonathan W.,2,Staff seemed annoyed with me. Couldn't tell what the office looked like before going.,2025-11-27
REV-01040,LOC-007,Angela M.,5,They really care about patient comfort. Best preventative dental team around. Great attention to detail.,2026-05-02
REV-01041,LOC-007,Brian D.,5,They explain everything before doing it.,2026-04-06
REV-01042,LOC-007,Kenneth R.,5,I've recommended them to everyone.,2026-04-27
REV-01043,LOC-007,Gary T.,5,I've recommended them to everyone. Would definitely return and refer friends.,2026-09-05
REV-01044,LOC-007,Ryan G.,4,I have no cavities thanks to their care. Dentist really cares about your teeth.,2026-02-07
REV-01045,LOC-007,Eric V.,3,"No surprises, just routine work. The exam was comprehensive. The office doesn't match the photos at all.",2025-10-06
REV-01046,LOC-007,Dylan S.,5,"Professional, friendly, and efficient. Dr. is very knowledgeable and caring. Very impressed with the quality of care.",2025-10-24
REV-01047,LOC-007,Elizabeth K.,4,Dr. explained everything clearly and answered all questions.,2025-10-23
REV-01048,LOC-007,Amy I.,5,Dr. is very knowledgeable and caring. Excellent communication throughout.,2025-12-12
REV-01049,LOC-007,Katie M.,4,Never felt rushed during my appointment. They made my anxiety go away.,2026-09-01
REV-01050,LOC-007,Andrew P.,5,Outstanding service and expertise.,2026-05-07
REV-01051,LOC-007,William P.,5,Great experience from start to finish. The photos online are years out of date.,2026-05-13
REV-01052,LOC-007,Michelle E.,5,Great follow-up care and support.,2026-08-14
REV-01053,LOC-007,Stephen Y.,4,Best dental experience I've had.,2026-02-03
REV-01054,LOC-007,Eric Q.,4,Great experience and fair pricing.,2026-05-11
REV-01055,LOC-007,Patricia M.,5,Very comfortable and relaxing environment. The dentist was thorough and really listened to my concerns. Highly recommend this practice!,2026-01-12
REV-01056,LOC-007,Emma V.,5,Best preventative dental team around. Outstanding service and expertise. Couldn't tell what the office looked like before going.,2026-04-19
REV-01057,LOC-007,Ashley W.,3,No problems with the work done.,2026-02-03
REV-01058,LOC-007,Gail R.,5,Great facility with amazing staff.,2026-03-19
REV-01059,LOC-007,Amy S.,5,Dr. did an amazing job with my crown. Very caring and competent team. I felt well taken care of during my visit.,2026-06-20
REV-01060,LOC-007,Jessica E.,5,"Very attentive to my dental health. The dentist really knows their stuff. No interior photos, hard to know what to expect.",2026-03-13
REV-01061,LOC-007,Angela N.,5,Great experience from start to finish. Would give them more than 5 stars if possible. Great follow-up care and support. Pictures don't represent the actual space.,2026-03-07
REV-01062,LOC-007,Ashley S.,5,Loved the friendly atmosphere.,2026-02-27
REV-01063,LOC-007,Jessica A.,2,The receptionist was rude.,2025-10-14
REV-01064,LOC-007,Joshua A.,5,Very clean and well-organized office. Exceptional dental care every single time.,2026-06-03
REV-01065,LOC-007,Deborah K.,5,Very modern technology and techniques.,2026-08-23
REV-01066,LOC-007,Jonathan Z.,5,The hygienist was so gentle and thorough. Very thorough cleaning and exam.,2026-06-21
REV-01067,LOC-007,Samantha Z.,5,The receptionist was so helpful. Very professional and caring dentists. The staff really cares about your comfort.,2026-08-08
REV-01068,LOC-007,Kevin S.,3,Office was reasonably busy.,2025-10-09
REV-01069,LOC-007,Joshua C.,4,The hygienist was so gentle and thorough.,2026-03-25
REV-01070,LOC-007,Lisa U.,4,Very clean and well-organized office. Very thorough cleaning and exam.,2026-06-18
REV-01071,LOC-007,Rebecca M.,5,The staff really cares about your comfort. Very comfortable and relaxing environment.,2026-02-02
REV-01072,LOC-007,Frank W.,4,Dentist really cares about your teeth. They really care about patient comfort.,2026-01-07
REV-01073,LOC-007,Samantha R.,3,Front desk staff was efficient. They keep the office organized.,2026-05-23
REV-01074,LOC-007,Ronald O.,3,They document everything carefully. Nothing to complain about.,2026-07-12
REV-01075,LOC-007,William U.,5,The receptionist was so helpful. The staff really cares about your comfort. They explain everything before doing it.,2025-11-15
REV-01076,LOC-007,Benjamin H.,3,Office was reasonably busy. Waiting room was clean.,2025-12-14
REV-01077,LOC-007,Cynthia P.,5,Best dentist in the area! Pictures don't represent the actual space.,2026-03-27
REV-01078,LOC-007,Joshua E.,1,Not professional at all. Staff seemed disorganized.,2026-06-14
REV-01079,LOC-007,Jessica X.,5,Dentist really cares about your teeth. Everything went smoothly and painlessly.,2025-09-15
REV-01080,LOC-007,Kevin C.,4,"Professional, friendly, and efficient.",2026-05-07
REV-01081,LOC-007,Barbara H.,3,Professional environment throughout.,2026-03-28
REV-01082,LOC-007,Karen H.,5,Dr. is very knowledgeable and caring. They treat you with respect. Best decision switching to this practice.,2025-10-28
REV-01083,LOC-007,Paul N.,5,"Clean, comfortable, and welcoming. The best option for family dentistry.",2026-07-05
REV-01084,LOC-007,Jacob N.,5,The team puts you at ease right away.,2025-12-21
REV-01085,LOC-007,Sophia D.,3,No problems with the work done.,2026-01-09
REV-01086,LOC-007,Christopher L.,5,Loved the friendly atmosphere. Outstanding patient care experience.,2026-02-10
REV-01087,LOC-007,Alexander Z.,4,The dentist was thorough and really listened to my concerns. Highly recommend this practice!,2026-05-02
REV-01088,LOC-007,Ashley U.,4,Dr. is very gentle and patient.,2025-09-28
REV-01089,LOC-007,Deborah A.,5,Dr. is very knowledgeable and caring. The hygienist was very skilled. Very competent and thorough work.,2026-08-25
REV-01090,LOC-007,Paul J.,2,The receptionist was rude. The dentist rushed through my exam.,2026-03-21
REV-01091,LOC-007,Gregory N.,3,"Regular checkup, nothing remarkable.",2025-12-17
REV-01092,LOC-007,Jeffrey K.,5,Great facility with amazing staff.,2025-09-18
REV-01093,LOC-007,Jonathan C.,5,Dr. did an amazing job with my crown.,2026-09-03
REV-01094,LOC-007,Robert U.,5,Dentist really cares about your teeth. The dentist really knows their stuff. Outstanding service and expertise.,2026-02-28
REV-01095,LOC-007,Frank J.,5,Super friendly reception and fast service. Excellent dental care and very professional staff.,2026-07-26
REV-01096,LOC-007,Sarah Y.,5,Dr. did an amazing job with my crown.,2026-02-08
REV-01097,LOC-007,Barbara I.,3,"They were matter-of-fact about findings. Regular checkup, nothing remarkable.",2025-11-06
REV-01098,LOC-007,Linda M.,4,Very attentive to my dental health. Great preventative care approach. Pictures don't represent the actual space.,2025-11-28
REV-01099,LOC-007,Emma U.,2,The appointment took forever.,2026-03-13
REV-01100,LOC-007,Sophia F.,4,They go above and beyond for patients.,2026-07-11
REV-01101,LOC-007,Jessica S.,5,Top-notch professionalism. The appointment was right on time. Pictures don't represent the actual space.,2025-09-26
